Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testNewUptimestamp,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[113ms][info][gc] GC(4) Pause Young (Normal) (G1 Evacuation Pause) 70M->70M(128M) 12.615ms").getBytes());" is 147.,47
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testNewUptimestamp,Magic Number,The method contains a magic number: 0.113,47
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungConcurrentStart,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[1.155s][info][gc] GC(5) Pause Young (Concurrent Start) (G1 Evacuation Pause) 84M->79M(128M) 5.960ms").getBytes());" is 157.,63
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungConcurrentStart,Magic Number,The method contains a magic number: 84,63
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungConcurrentStart,Magic Number,The method contains a magic number: 1024,63
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungPrepareMixed,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2.649s][info][gc] GC(218) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 81M->79M(128M) 1.322ms").getBytes());" is 156.,81
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungPrepareMixed,Magic Number,The method contains a magic number: 79,81
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungPrepareMixed,Magic Number,The method contains a magic number: 1024,81
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungMixed,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2.651s][info][gc] GC(219) Pause Young (Mixed) (G1 Evacuation Pause) 84M->83M(128M) 1.599ms").getBytes());" is 148.,99
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungMixed,Magic Number,The method contains a magic number: 128,99
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testDefaultsPauseYoungMixed,Magic Number,The method contains a magic number: 1024,99
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2021-05-24T13:51:48.779+0000][21ms][info][gc`heap] Heap region size: 1M\n" + "[1.204s][info][gc`task ] GC(15) Using 3 workers of 4 for full compaction\n" + "[1.204s][info][gc`start ] GC(15) Pause Full (G1 Evacuation Pause)\n"+ "[1.204s][info][gc`phases`start] GC(15) Phase 1: Mark live objects\n"+ "[1.207s][info][gc`stringtable ] GC(15) Cleaned string and symbol table` strings: 7381 processed` 70 removed` symbols: 49128 processed` 10 removed\n"+ "[1.207s][info][gc`phases ] GC(15) Phase 1: Mark live objects 3.036ms\n"+ "[1.207s][info][gc`phases`start] GC(15) Phase 2: Prepare for compaction\n"+ "[1.208s][info][gc`phases ] GC(15) Phase 2: Prepare for compaction 0.808ms\n"+ "[1.208s][info][gc`phases`start] GC(15) Phase 3: Adjust pointers\n"+ "[1.210s][info][gc`phases ] GC(15) Phase 3: Adjust pointers 1.916ms\n"+ "[1.210s][info][gc`phases`start] GC(15) Phase 4: Compact heap\n"+ "[1.223s][info][gc`phases ] GC(15) Phase 4: Compact heap 13.268ms\n"+ "[1.224s][info][gc`heap ] GC(15) Eden regions: 0->0(17)\n"+ "[1.224s][info][gc`heap ] GC(15) Survivor regions: 0->0(1)\n"+ "[1.224s][info][gc`heap ] GC(15) Old regions: 128->62\n"+ "[1.224s][info][gc`heap ] GC(15) Humongous regions: 0->0\n"+ "[1.224s][info][gc`metaspace ] GC(15) Metaspace: 15025K->15025K(1062912K)\n"+ "[1.224s][info][gc ] GC(15) Pause Full (G1 Evacuation Pause) 127M->59M(128M) 20.596ms\n"+ "[1.225s][info][gc`cpu ] GC(15) User=0.05s Sys=0.00s Real=0.02s\n"+ "[1.225s][info][safepoint ] Leaving safepoint region\n"+ "[1.225s][info][safepoint ] Total time for which application threads were stopped: 0.0222150 seconds` Stopping threads took: 0.0000452 seconds\n").getBytes());" is 1692.,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 2,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 128,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 1024,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 62,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 1024,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 128,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testFullGcWithPhases,Magic Number,The method contains a magic number: 1024,117
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testPauseYoungConcurrentStartMetadataGcThreshold,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2021-05-24T13:51:48.779+0000][21ms][info][gc`heap] Heap region size: 1M\n" + "[1.459s][info][gc`start ] GC(1) Pause Young (Concurrent Start) (Metadata GC Threshold)\n" + "[1.459s][info][gc`task ] GC(1) Using 8 workers of 8 for evacuation\n"+ "[1.464s][info][gc`phases ] GC(1) Pre Evacuate Collection Set: 0.0ms\n"+ "[1.464s][info][gc`phases ] GC(1) Evacuate Collection Set: 4.1ms\n"+ "[1.464s][info][gc`phases ] GC(1) Post Evacuate Collection Set: 1.1ms\n"+ "[1.464s][info][gc`phases ] GC(1) Other: 0.4ms\n"+ "[1.464s][info][gc`heap ] GC(1) Eden regions: 8->0(38)\n"+ "[1.465s][info][gc`heap ] GC(1) Survivor regions: 3->1(3)\n"+ "[1.465s][info][gc`heap ] GC(1) Old regions: 4->7\n"+ "[1.465s][info][gc`heap ] GC(1) Humongous regions: 5->5\n"+ "[1.465s][info][gc`metaspace ] GC(1) Metaspace: 20599K->20599K(1069056K)\n"+ "[1.465s][info][gc ] GC(1) Pause Young (Concurrent Start) (Metadata GC Threshold) 19M->12M(256M) 5.774ms\n"+ "[1.465s][info][gc`cpu ] GC(1) User=0.03s Sys=0.00s Real=0.00s\n").getBytes());" is 1052.,158
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testPauseYoungConcurrentStartMetadataGcThreshold,Magic Number,The method contains a magic number: 256,158
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testPauseYoungConcurrentStartMetadataGcThreshold,Magic Number,The method contains a magic number: 1024,158
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testTotalTimeForWhichApplicationThreadsWereStopped,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[2019-09-17T20:20:29.824+0000][19.163s][info ][safepoint ] Total time for which application threads were stopped: 0.0047914 seconds` Stopping threads took: 0.0000103 seconds\n\n").getBytes());" is 234.,190
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testTotalTimeForWhichApplicationThreadsWereStopped,Magic Number,The method contains a magic number: 0.0047914,190
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1JDK11,testTotalTimeForWhichApplicationThreadsWereStopped,Magic Number,The method contains a magic number: 0.0000001,190
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(model.get(0)`"young"`Type.UJL_PAUSE_YOUNG`0.006529`1024 * 14`1024 * 12`1024 * 128`Generation.YOUNG`false);" is 142.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(mixedEvent`"mixed"`Type.UJL_G1_PAUSE_MIXED`0.002790`1024 * 29`1024 * 28`1024 * 123`Generation.TENURED`false);" is 145.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(initialMarkEvent`"initialMarkEvent"`Type.UJL_PAUSE_INITIAL_MARK`0.006187`1024 * 80`1024 * 80`1024 * 128`Generation.TENURED`false);" is 166.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(remarkEvent`"RemarkEvent"`Type.UJL_PAUSE_REMARK`0.000837`1024 * 121`1024 * 121`1024 * 128`Generation.TENURED`false);" is 152.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(fullGcEvent`"full"`Type.UJL_PAUSE_FULL`0.014918`1024 * 128`1024 * 8`1024 * 28`Generation.ALL`true);" is 135.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(cleanupEvent`"cleanup"`Type.UJL_G1_PAUSE_CLEANUP`0.000001`1024 * 9`1024 * 9`1024 * 28`Generation.TENURED`false);" is 148.,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 15,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 6,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 12,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.006529,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 14,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 12,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 128,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 14,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.002790,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 29,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 28,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 123,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.006187,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 80,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 80,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 128,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 6,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.000837,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 121,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 121,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 128,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 11,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.014918,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 128,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 8,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 28,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 12,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 0.000001,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 9,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 9,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 1024,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 28,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 2,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcDefaults,Magic Number,The method contains a magic number: 13,33
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event1`"young"`Type.UJL_PAUSE_YOUNG`0.007033`1024 * 14`1024 * 12`1024 * 128`Generation.YOUNG`false);" is 136.,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(event2`"initial mark"`Type.UJL_PAUSE_INITIAL_MARK`0.005011`1024 * 80`1024 * 80`1024 * 128`Generation.TENURED`false);" is 152.,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(remarkEvent`"remark"`Type.UJL_PAUSE_REMARK`0.000939`1024 * 113`1024 * 113`1024 * 128`Generation.TENURED`false);" is 147.,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(cleanupEvent`"cleanup"`Type.UJL_G1_PAUSE_CLEANUP`0.000367`1024 * 114`1024 * 70`1024 * 128`Generation.TENURED`false);" is 152.,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 29,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 4,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 13,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 14,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.007033,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 14,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 12,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 128,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 14,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 11,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.005011,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 80,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 80,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 128,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 20,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.000939,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 113,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 113,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 128,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 26,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 0.000367,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 114,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 70,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 1024,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 128,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 13,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpu,Magic Number,The method contains a magic number: 28,108
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Long Statement,The length of the statement "UnittestHelper.testMemoryPauseEvent(youngEvent`"young"`Type.UJL_PAUSE_YOUNG`0.002717`1024 * 116`1024 * 119`1024 * 128`Generation.YOUNG`false);" is 142.,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Long Statement,The length of the statement "assertThat("typeAsString"`youngEvent.getTypeAsString()`equalTo("Pause Young (G1 Evacuation Pause); To-space exhausted; Eden regions:; Survivor regions:; Old regions:; Humongous regions:; Metaspace:"));" is 201.,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 2,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 0.002717,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 1024,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 116,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 1024,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 119,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 1024,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 128,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 3648,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 3648,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 1056768,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 3648,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 3648,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,parseGcAllSafepointOsCpuWithToSpaceExhausted,Magic Number,The method contains a magic number: 1056768,173
imp,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLG1,testParseGcWithPhases,Long Statement,The length of the statement "InputStream in=new ByteArrayInputStream(("[0.200s][info][gc`start ] GC(0) Pause Young (G1 Evacuation Pause)\n" + "[0.200s][info][gc`task ] GC(0) Using 4 workers of 4 for evacuation\n" + "[0.207s][info][gc`phases ] GC(0) Pre Evacuate Collection Set: 0.0ms\n"+ "[0.207s][info][gc`phases ] GC(0) Evacuate Collection Set: 6.4ms\n"+ "[0.207s][info][gc`phases ] GC(0) Post Evacuate Collection Set: 0.3ms\n"+ "[0.207s][info][gc`phases ] GC(0) Other: 0.3ms\n"+ "[0.207s][info][gc`heap ] GC(0) Eden regions: 14->0(8)\n"+ "[0.207s][info][gc`heap ] GC(0) Survivor regions: 0->2(2)\n"+ "[0.207s][info][gc`heap ] GC(0) Old regions: 0->11\n"+ "[0.207s][info][gc`heap ] GC(0) Humongous regions: 0->0\n"+ "[0.207s][info][gc`metaspace ] GC(0) Metaspace: 3644K->3644K(1056768K)\n"+ "[0.207s][info][gc ] GC(0) Pause Young (G1 Evacuation Pause) 14M->12M(128M) 7.033ms\n").getBytes());" is 864.,201
