Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicy,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.model.GCResource.getResourceName; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicyPrintHeapAtGC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCMSAdaptiveSizePolicyPrintHeapAtGC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentMark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentMark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentPreclean,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentPreclean,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsConcurrentModeFailure,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsRemark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsScavengeBeforeRemark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintCmsStatisticsParNewBeforeRemark2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getMax
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCommaInTimestamp,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTimestamp
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testDerivedGenerationValues,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.model.GCModel.getYoungUsedSizes; com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.math.IntData.getMin; com.tagtraum.perf.gcviewer.model.GCModel.getTenuredAllocatedSizes; com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getYoungAllocatedSizes; com.tagtraum.perf.gcviewer.model.GCModel.getTenuredUsedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionOpenJdk6,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPrintTenuringDistributionOpenJdk6,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.details; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPromotionFailedWithReference,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testPromotionFailedWithReference,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.details; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsGcLocker,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,testCmsGcLocker,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_6_0,cmsConcurrentModeFailureWithComma,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.imp.DataReader.read; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCResource.getLogger; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcDefaults,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.model.GCModel.getFullGcEventPauses; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isConcurrentCollectionEnd; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isInitialMark; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isRemark; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause; com.tagtraum.perf.gcviewer.model.GCModel.getGcEventPauses; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isConcurrentCollectionStart; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLCMS,parseGcAllSafepointOsCpu,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: com.tagtraum.perf.gcviewer.model.GCModel.getVmOperationPause; com.tagtraum.perf.gcviewer.model.GCModel.size; com.tagtraum.perf.gcviewer.model.GCModel.getFullGcEventPauses; com.tagtraum.perf.gcviewer.model.GCModel.getGcEventPauses; com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getConcurrentEventPauses; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isConcurrentCollectionStart; com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isInitialMark; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.isRemark
