Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseFinalRoots) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testConcurrentUncommit) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testConcurrentUncommit) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testConcurrentUncommit) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseDegeneratedGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseDegeneratedGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseDegeneratedGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPreUsed
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseDegeneratedGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPostUsed; com.tagtraum.perf.gcviewer.model.GCModel.get
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testPauseDegeneratedGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTotal
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getExtendedType
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderUJLShenandoah,Law of Demeter violation,The tool detected the smell in this method (testParseFullGcWithPhases) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGcEventPhases
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderJRockit1_6_0,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderGo,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCEvent; com.tagtraum.perf.gcviewer.imp.DataReader; com.tagtraum.perf.gcviewer.model.GCResource
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getN
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getN; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testAdaptiveSizePolicy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getSum; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testPrintHeapAtGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_4_0,Law of Demeter violation,The tool detected the smell in this method (testPrintHeapAtGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.DoubleData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getFullGCPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.tagtraum.perf.gcviewer.model.GCResource; com.tagtraum.perf.gcviewer.imp.DataReader
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (parallelPrintHeapAtGC) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (scavengeBeforeRemarkPrintHeapAtGC_YGOccupancy) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (scavengeBeforeRemark_HeapAtGC_PrintTenuringDistribution_PrintFLSStats) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (parallelPrintTenuringGcCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (parallelPrintTenuringGcCause) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (cmsPrintHeapBeforeFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (cmsPrintHeapBeforeFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (cmsPrintHeapBeforeFullGc) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getPause
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (shenandoah_8u332) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.getPause; com.tagtraum.perf.gcviewer.math.DoubleData.getSum
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (shenandoah_8u332) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.math.IntData.getMax; com.tagtraum.perf.gcviewer.model.GCModel.getHeapAllocatedSizes
GCViewer,com.tagtraum.perf.gcviewer.imp,TestDataReaderSun1_8_0,Law of Demeter violation,The tool detected the smell in this method (shenandoahConcurrentReset) because the method voilates the law of Demeter. The long chain of method invocations is : com.tagtraum.perf.gcviewer.model.GCModel.get; com.tagtraum.perf.gcviewer.model.AbstractGCEvent.getTypeAsString
